,increase_5%,increase_2%
115,0.00018674045540392398,0.00048142312051355836
116,0.004372679623126984,0.011262848075151443
117,0.0038288975706100466,0.009852751224279404
118,0.000528798604786396,0.0013598401936888694
119,0.00118610218000412,0.0030577012565135954
120,0.0009633447334170341,0.002482338943600655
121,0.0038677864924669264,0.009972215845227242
122,0.0008643535054326057,0.0022274150087833403
123,0.00030800151319801807,0.0007932016304135322
124,0.0039603468093872074,0.010210338291168212
125,0.00014499010314047335,0.00037368082542717457
126,6.84998293966055e-05,0.00017656637389957904
127,0.0001628382847160101,0.0004199021564275026
128,2.5058929912745954e-05,6.460508432239294e-05
129,1.7059020407497883e-05,4.398185465671122e-05
130,0.00010567617681622506,0.00027231287303566934
131,6.665309508889913e-05,0.00017174541822075843
132,5.868754331767559e-05,0.0001513189425319433
133,6.967410567030311e-05,0.00017975186194851996
134,0.0005868466532230378,0.0015128865678608416
135,1.569711023569107e-05,4.0465558499097826e-05
136,4.9664754569530486e-05,0.00012808222794532777
137,1.5131152153015137e-05,3.896932566165924e-05
138,4.859089019149542e-05,0.0001252519614994526
139,4.575091230496764e-05,0.00011792899545654654
140,0.00044822807696461676,0.001155407821983099
141,0.0017572522724866868,0.004530016030550003
142,5.3286311782896516e-05,0.0001373639210611582
143,1.6997141228988766e-05,4.381545808259398e-05
144,0.00020051560550928116,0.000516871441423893
145,7.01988132763654e-06,1.8095309326890855e-05
146,7.833172303071478e-08,2.019359873374924e-07
147,5.617173922248184e-06,1.4479095350019635e-05
148,0.000300297188103199,0.0007740682499110699
149,2.3400996949931143e-08,6.032383254932938e-08
150,0.0013630698251724243,0.0035137465507984163
151,0.0028264897627830504,0.007286184222459793
152,0.0044216841661930085,0.011396091883182526
153,0.0038953963344097137,0.0100430289311409
154,0.00015676136422157288,0.00040410348291695117
155,2.4850740765687078e-06,6.406903608469293e-06
156,0.00021185392047464848,0.0005461401654779911
157,0.0005311322722434998,0.001369168234348297
158,8.59661364555359e-06,2.216740930080414e-05
159,1.2758465938270092e-05,3.287803956866264e-05
160,4.831467524170876e-06,1.244198204576969e-05
161,1.9663735292851926e-09,5.068625672720373e-09
162,0.0,0.0
163,0.0,0.0
164,0.009785643289089202,0.025196361496448518
165,0.0048853459252715115,0.012580010226607322
166,0.0011546598172187804,0.002976284770607948
167,0.0016965348930954934,0.004373685172855854
168,0.000536205053627491,0.0013819047441482543
169,0.001286108184993267,0.00331483617413044
170,0.0005788914138674736,0.0014794389661550522
171,0.011013040967941284,0.02837574705886841
172,0.0038546143074035645,0.009926007059574127
173,0.0008648455481529236,0.002229136127233505
174,0.0022069170134067537,0.005689950254201889
175,1.3174234116449952e-05,3.3947302579879764e-05
176,0.006218281793117523,0.016021933546066285
177,2.3875737770460546e-05,6.154835431836546e-05
178,0.0,0.0
179,0.0,0.0
180,0.009140676536738872,0.022954457244694235
181,0.00021984854288399218,0.0005664252118766308
182,0.008082971714138985,0.020839209706917404
183,0.0,0.0
184,0.0,0.0
185,0.0025681539651565255,0.006621116704611108
186,5.607310525124376e-07,1.4456554353578212e-06
187,0.0,0.0
188,0.0,0.0
189,7.406554322049488e-05,0.00019095296158548445
190,0.00010468491837650072,0.0002698946679943474
191,5.066816345829284e-05,0.0001306307285380317
192,0.0005177058120379224,0.0013347293996661901
193,0.00012710795779514593,0.0003277048938916996
194,0.00554816167268157,0.014309696853816509
195,0.025816356082201005,0.06654487159228326
196,0.0013958686450123788,0.003599183988675475
197,0.00046116532161831855,0.0011882282506525516
198,0.00044183058822154996,0.0011381534523665904
199,4.8117072425782684e-05,0.0001239619180485606
200,2.705924053909257e-06,6.977560544852168e-06
201,7.538159056007862e-05,0.00019434849978983403
202,0.0007197852227091789,0.0018536443613767625
203,0.00019256050041317939,0.0004964010963886976
204,8.249731354415416e-05,0.0002126225015744567
205,0.002328976735830307,0.006005997319459915
206,0.0007633875468075276,0.0019688558874726295
207,0.001565727874726057,0.00403915839497
208,0.000154178239941597,0.00039753381538391115
209,0.0008685131718814373,0.0022353587995171545
210,0.00019758086746931075,0.0005093950557410717
211,8.722372598014773e-06,2.2489484657533467e-05
