,increase_5%,increase_2%
1695,8.950856769061489e-09,2.262958734667109e-08
1696,0.0,0.0
1697,0.0,0.0
1698,8.156905987561912e-10,2.0718418754768207e-09
1699,5.733510150207621e-12,1.4571761042248e-11
1700,0.0,0.0
1701,9.360857049500738e-12,2.3655122646459857e-11
1702,2.0435310871107507e-08,5.176287645008415e-08
1703,1.2549026996566683e-09,3.1969024385034575e-09
1704,4.1116318956483154e-08,1.0391685653303284e-07
1705,8.923157720346353e-10,2.253706407373102e-09
1706,1.4867144386698783e-11,3.7680234413528525e-11
1707,2.43109676603126e-11,6.14040180835218e-11
1708,-2.7136510671698486e-07,-6.833775099657942e-07
1709,3.027011782705813e-10,7.678232079797453e-10
1710,2.7893365018826443e-08,7.047656629583799e-08
1711,1.342629477041335e-14,3.482142740818261e-14
1712,0.0,0.0
1713,0.0,0.0
1714,0.0,0.0
1715,0.0,0.0
1716,0.0,0.0
1717,1.871933467555209e-09,4.88274595591065e-09
1718,1.2831564549742324e-10,3.290095269221638e-10
1719,6.602550223222536e-14,6.407065855640325e-14
1720,0.0,0.0
1721,1.316920662247867e-09,3.325659577967599e-09
1722,9.573757608904998e-14,1.872349852938271e-13
1723,1.4462688191496653e-13,3.665792535079149e-13
1724,2.811792415968739e-10,7.111262415264719e-10
1725,1.1069409390529473e-10,2.804313093065502e-10
1726,2.372949598452578e-10,5.995685551170027e-10
1727,9.274814883610815e-10,2.3932380215683222e-09
1728,1.962180983809958e-10,4.969466801867383e-10
1729,1.7637134142205468e-09,4.456062716599262e-09
1730,3.7140514905331657e-10,9.535129161122314e-10
1731,1.3079390300845262e-09,3.303440237687028e-09
1732,1.615973058505915e-08,4.086247846134938e-08
1733,1.5071550915308762e-09,3.716341758263297e-09
1734,3.5993327546748334e-09,9.093678630961222e-09
1735,2.298078075051308e-06,5.830399330705404e-06
1736,3.740763638052158e-08,9.481578617123888e-08
1737,0.0,0.0
1738,1.7841461765755184e-12,4.506905245449389e-12
1739,7.947438326993962e-12,2.007269831949543e-11
1740,6.025682894687634e-09,1.526191106677288e-08
1741,1.2963979498792355e-12,3.2756477499340517e-12
1742,0.0,0.0
1743,0.0,0.0
1744,0.0,0.0
1745,0.0,0.0
1746,0.0,0.0
1747,3.3115275698492044e-11,8.395019693807626e-11
1748,6.406368390798889e-11,1.6125633976571407e-10
1749,1.1917752527068614e-12,3.0199339793313127e-12
1750,2.422568875772413e-09,6.139587210782338e-09
1751,6.717905425466598e-08,1.695625849533826e-07
1752,5.7989333072328015e-11,1.4670103769276466e-10
1753,2.8097117319703106e-09,7.1066380769480025e-09
1754,0.0,0.0
1755,3.814381423580926e-09,9.688218167866581e-09
1756,2.578122205250111e-10,6.541645523157058e-10
1757,2.814326602674555e-08,7.141781515383627e-08
1758,5.700660648290068e-08,1.4348598933429458e-07
1759,4.84369085097569e-09,1.2236287882842589e-08
1760,3.472187269653659e-08,8.825794704898727e-08
1761,3.946975481812842e-08,1.0036096358089708e-07
1762,1.8463038541085553e-09,4.654951802876894e-09
1763,3.007558902027085e-07,7.679341426119208e-07
1764,2.699650232898421e-09,7.113384051990579e-09
1765,2.1047900896519423e-08,5.3254018421284854e-08
1766,3.943714190972969e-08,1.0011367226252332e-07
1767,3.2420451316284014e-09,8.218859824410175e-09
1768,2.722097469813889e-10,6.900180615048157e-10
1769,7.375807388143585e-11,1.8703195723901444e-10
1770,1.3010970769755657e-10,3.2997672656165374e-10
1771,6.002979844197397e-10,1.514408251750865e-09
1772,6.33165617909981e-09,1.612369902431965e-08
1773,7.057207094476325e-10,1.7965769748116145e-09
1774,1.063536551555444e-10,2.730151102241507e-10
1775,8.0263490890502e-09,2.0376182394102214e-08
1776,7.117834320524707e-11,1.807371918403078e-10
1777,1.1468606317066588e-11,2.9223776436992925e-11
1778,3.233621100662276e-12,1.438928666175343e-11
1779,0.0,0.0
1780,8.299866516292553e-15,2.100123333570458e-14
1781,3.6621439357986676e-10,9.293527637055377e-10
1782,3.3742332146857735e-10,8.52561518058792e-10
1783,0.0,0.0
1784,6.303256029127624e-12,1.5870392815031665e-11
1785,1.3703761098440736e-08,3.4740669289021754e-08
1786,0.0,0.0
1787,0.0,0.0
1788,1.415377122171435e-13,3.5759871375162784e-13
1789,4.1716687482207245e-13,1.054026648183992e-12
1790,7.851681832482527e-15,1.9821373903328166e-14
1791,2.0434684024905894e-12,5.16309001241666e-12
1792,3.601035223255167e-10,9.098109267142717e-10
1793,2.9400365120224593e-13,7.42838560441328e-13
1794,5.5789479258550046e-14,1.411651397997815e-13
1795,2.569421246789716e-11,6.506523345706228e-11
1796,5.841679512741393e-10,1.4796164250583388e-09
1797,1.1270273148511478e-11,2.8637673608500336e-11
1798,1.3172128795688187e-16,3.316655739112051e-16
1799,1.8593105778563766e-11,4.914826058666222e-11
1800,2.699658216442913e-11,5.370158032746986e-11
1801,2.679286208149279e-10,6.806332494306844e-10
1802,0.0,0.0
1803,0.0,0.0
1804,0.0,0.0
1805,4.1488045535515994e-09,1.0482382014743054e-08
1806,1.0752826477983036e-08,2.716444412362762e-08
1807,2.4562882026657464e-10,6.205798417795449e-10
1808,6.815692031523212e-10,1.7224793664354365e-09
1809,4.274108882782457e-10,1.077600860298844e-09
1810,0.0,0.0
1811,0.0,0.0
1812,8.397600140597205e-11,2.1220217786321881e-10
1813,8.414966123382329e-11,2.1267224292387254e-10
1814,2.3738543291074165e-11,5.995367234845616e-11
1815,5.7971717524196715e-12,1.4638800621469272e-11
1816,9.713843063252625e-16,2.4595796510595846e-15
1817,3.8745128404116256e-10,9.79097680101404e-10
1818,0.0,0.0
1819,1.2126607471145689e-09,3.063761760131456e-09
1820,0.0,0.0
1821,7.045503612607718e-08,1.7804802174214274e-07
1822,4.318717306887265e-09,1.0914245154708624e-08
1823,4.906069962657966e-10,1.2401318174397602e-09
1824,0.0,0.0
1825,0.0,0.0
1826,0.0,0.0
1827,0.0,0.0
1828,0.0,0.0
1829,1.2798415802706131e-12,3.32872249408922e-12
1830,1.6173185431398451e-09,4.872276247624541e-09
1831,0.0,0.0
1832,6.28889583254022e-12,1.442219394220956e-11
1833,-5.864925897185458e-10,2.45500220444228e-10
1834,2.5744909771674426e-10,7.755819806334329e-10
1835,2.2098569939998924e-10,5.56701458549469e-10
1836,3.1146206965786403e-09,7.866441879741615e-09
1837,5.579749296884984e-09,1.4166844037390546e-08
1838,2.1331573634597588e-11,5.3903806247035386e-11
1839,2.4100506607283023e-11,6.09094499850471e-11
1840,5.120785908729886e-11,1.2934758842675365e-10
1841,7.960493420000603e-13,2.00774480418886e-12
1842,2.9039794117124983e-10,7.339703452089452e-10
1843,1.2583321222336962e-11,3.1798316626918674e-11
1844,0.0,0.0
1845,1.979451517399866e-09,4.982197868230287e-09
1846,1.0221016927971504e-09,2.582375549536664e-09
1847,1.510277659690473e-08,3.81645086890785e-08
1848,3.1557526654069082e-12,7.974940899657667e-12
1849,2.318643055332359e-16,5.910010258958209e-16
1850,1.3888840658182744e-10,3.758590391953476e-10
1851,4.9548055812920214e-11,1.2562493475343216e-10
1852,8.750516872169101e-11,2.211843343502551e-10
1853,2.5455941155087204e-08,6.412548903608695e-08
1854,0.0,0.0
1855,1.9641836752271047e-10,5.013348327338463e-10
1856,6.644440236414084e-10,1.6879200247785775e-09
1857,1.0618249466642737e-07,2.701391810551286e-07
1858,5.517341560334898e-10,1.3999038601468782e-09
1859,4.0111378133588004e-08,1.0297032628295709e-07
1860,3.244483385933563e-06,8.150827274424957e-06
1861,4.8522661568739526e-12,1.2306911276738219e-11
1862,2.8566636762116107e-07,7.461634463397786e-07
1863,2.7822416164724472e-11,7.046627008122642e-11
1864,3.817733563482761e-08,9.62955926079303e-08
1865,3.742859234989737e-10,9.458575495955301e-10
1866,8.650811382103712e-07,2.1824118758086116e-06
1867,3.4348541921644937e-09,9.06718622718472e-09
1868,2.2788586851675062e-08,5.786285648355261e-08
1869,2.050210250672535e-09,5.225376380622037e-09
1870,7.883190828579245e-10,1.992918900214136e-09
1871,3.5391699657338904e-10,8.934700999816414e-10
1872,-3.02343110088259e-07,-7.637655269354582e-07
1873,4.302600048333715e-11,1.1126789614479548e-10
1874,9.641408460447565e-08,2.432530261285137e-07
1875,1.0298265637829899e-05,2.6472983451560138e-05
1876,4.67072993691545e-07,1.170088790531736e-06
1877,5.153720419912134e-09,1.1115282963146455e-08
1878,-4.712630148895336e-13,3.019102794432627e-13
1879,0.0,0.0
1880,2.246119649498723e-09,5.689642543075024e-09
1881,-2.612167558982037e-08,1.0934284975519403e-08
1882,0.0,0.0
1883,1.217874466237845e-08,3.1675530641223305e-08
1884,6.358785344673378e-11,2.323292012533784e-10
1885,9.70372655428946e-08,2.9233101080171767e-07
1886,6.936087298958781e-14,1.606667114628646e-13
1887,2.0222029406795626e-09,5.12596178396052e-09
1888,1.2730897426081356e-08,3.2393859823059754e-08
1889,3.169853938743472e-08,8.016328673693351e-08
1890,1.5661659763281933e-09,3.956649636165821e-09
1891,2.57657242618734e-08,6.698470964329318e-08
1892,1.5031418242870133e-09,3.828139017059584e-09
1893,9.298225893871858e-09,2.3614587254996877e-08
1894,1.197639594465727e-09,3.436066497670254e-09
1895,5.574725073529408e-09,1.4109317751717753e-08
1896,4.687606742663775e-09,1.18544579599984e-08
1897,6.6845405590356685e-09,1.6857969539159967e-08
1898,1.542405812870129e-09,3.897878303178004e-09
1899,3.777609670814127e-05,9.542997121810913e-05
1900,1.5742662850534542e-06,3.9799811202101405e-06
1901,1.2136023365201253e-09,3.078086785990308e-09
1902,8.753979496304965e-09,2.211481050017028e-08
1903,8.256369308412559e-11,2.0860275566647602e-10
1904,3.279946136754006e-07,8.287948326615152e-07
1905,1.8209210353461456e-09,4.599990105361939e-09
1906,1.7914246763783837e-13,4.5463486580965553e-13
1907,0.0,0.0
1908,0.0,0.0
1909,0.0,0.0
1910,2.9570700992564977e-10,7.471474623343965e-10
1911,9.383223186887335e-12,2.3731327701170812e-11
1912,5.489315390150295e-10,1.3776394034721308e-09
1913,0.0,0.0
1914,2.539620827883482e-08,6.391608825651929e-08
1915,1.166889552026987e-06,2.942539187148213e-06
1916,5.215275450609625e-12,1.3284778106026352e-11
1917,3.275092202238739e-08,8.262410946190357e-08
1918,2.333693722675889e-10,5.888812993362081e-10
1919,1.3116173475282267e-08,3.331572735623922e-08
1920,1.0465621835464845e-09,2.654275400345796e-09
1921,1.9941297674085944e-07,5.078652173397131e-07
1922,4.0322887222282586e-07,1.0130362298223192e-06
1923,2.9283142011991003e-09,7.400227717880625e-09
1924,1.4600316077121534e-08,3.7191027920925995e-08
1925,1.0655787610448897e-07,2.704853967297822e-07
1926,3.06877134134993e-08,7.71532068538363e-08
1927,6.419884951319545e-07,1.6373478362802416e-06
1928,1.7184128635562954e-08,4.3921938602579756e-08
1929,4.4936038879677655e-07,1.1411856329068542e-06
1930,1.8568458617664874e-07,4.716909117996693e-07
1931,3.397685324307531e-08,8.634185080882162e-08
1932,1.7903514381032436e-09,4.5348821658990345e-09
1933,1.403804699293687e-10,3.5564589870773486e-10
1934,5.475704892887734e-10,1.3886628021282378e-09
1935,7.2359333862550554e-09,1.8318116548471154e-08
1936,1.2720891550998205e-08,3.238435216189828e-08
1937,3.979858178354334e-09,1.0154392413824098e-08
1938,5.13315984790097e-10,1.3141564659235881e-09
1939,4.0625426103360954e-08,1.032152299885638e-07
1940,1.1944091238547117e-09,3.024886071216315e-09
1941,1.8322505638934674e-11,4.662426363211125e-11
1942,3.5212404327467084e-11,8.830041042529046e-11
1943,7.561073107353877e-11,1.910386138206377e-10
1944,7.179227179676674e-11,1.8236869186694092e-10
1945,7.653314981143922e-08,1.952007230138406e-07
1946,7.308776821446372e-10,1.849968953138159e-09
1947,6.724932291035657e-13,1.7026443401846336e-12
1948,5.309909772677201e-11,1.3379229096699417e-10
1949,2.8057972725946457e-07,7.11124796187505e-07
1950,0.0,0.0
1951,0.0,0.0
1952,2.568587129658795e-13,6.491251802742681e-13
1953,2.7121284196240937e-13,6.853724086042235e-13
1954,0.0,0.0
1955,4.533907741688381e-12,1.1456036418167059e-11
1956,7.20170446584234e-10,1.8199917576566805e-09
1957,1.8811262503248826e-13,4.753131985779646e-13
1958,6.323860883838961e-13,1.6064130701209933e-12
1959,6.498482671304373e-10,1.657829481700901e-09
1960,5.0613506566151045e-08,1.2743204559956214e-07
1961,8.12174721431802e-12,2.0562923964462243e-11
1962,5.053335926791247e-16,1.2732850832725129e-15
1963,1.1459467350505292e-10,2.8929661493748426e-10
1964,3.363861469551921e-11,8.594192331656814e-11
1965,4.2756500624818725e-10,1.0808407387230546e-09
1966,0.0,0.0
1967,0.0,0.0
1968,6.305076694843592e-10,1.5929155651974725e-09
1969,3.749043168500066e-07,9.470419539138675e-07
1970,2.110313237644732e-07,5.330967092886567e-07
1971,4.475897399242967e-08,1.1307202372699975e-07
1972,1.4220381155610084e-07,3.5927570215426386e-07
1973,2.72224877262488e-08,6.888406723737716e-08
1974,5.937471905781421e-10,1.5310440248867964e-09
1975,2.453271434205817e-09,6.1953756267030255e-09
1976,2.0503048493992537e-08,5.18042390467599e-08
1977,2.766908655758016e-09,6.990803871303797e-09
1978,1.1494593854877166e-09,2.9037555505055936e-09
1979,2.352050847548526e-09,5.9414042116259225e-09
1980,1.7541524233166682e-14,4.4326035286701423e-14
1981,1.680130633758381e-08,4.244465578813106e-08
1982,0.0,0.0
1983,1.3067148230038583e-07,3.301394749432802e-07
1984,0.0,0.0
1985,2.7512811706401404e-07,6.900300869019702e-07
1986,1.2541674950625748e-08,3.168420342262834e-08
1987,0.0,0.0
1988,1.8423980347961333e-09,4.627326673926291e-09
1989,1.5246369010128547e-08,3.850176479318179e-08
1990,0.0,0.0
1991,0.0,0.0
1992,0.0,0.0
1993,0.0,0.0
1994,0.0,0.0
1995,6.2847980297817684e-09,1.5868639057174508e-08
1996,0.0,0.0
1997,0.0,0.0
1998,0.0,0.0
1999,4.0587074981885964e-09,1.0238281254714822e-08
2000,-1.3960444048279897e-08,-3.515733963286038e-08
2001,6.702341177151539e-08,1.6980628503370099e-07
2002,4.316510807257145e-09,1.0906736977631227e-08
2003,7.686756471230183e-10,1.9421174583840185e-09
2004,5.2073230981477535e-09,1.3155317566997836e-08
2005,5.412526934378548e-10,1.3672829445567913e-09
2006,6.425491388654337e-09,1.621027270448394e-08
2007,1.7720717414704266e-10,4.4767335521100904e-10
2008,4.442978897714056e-10,1.122474860494549e-09
2009,2.5560554396361113e-07,6.461495673283934e-07
2010,1.6004289640113711e-07,4.0434427233412863e-07
2011,2.17841231264174e-07,5.502903354354203e-07
2012,9.152058964900788e-12,2.312572974005889e-11
2013,4.0384120802627875e-10,1.0208674211753532e-09
2014,1.9427391816861927e-09,5.15582125808578e-09
2015,1.0685926245059818e-09,2.7155303832842036e-09
2016,3.819610588834621e-09,9.67714893340599e-09
2017,4.163919540587813e-08,1.0542747873114422e-07
2018,0.0,0.0
2019,4.963285732628719e-11,1.2746484458148186e-10
2020,7.375236746156589e-10,1.888019836769672e-09
2021,6.909814546816052e-08,1.7782657081261278e-07
2022,1.909114347654395e-09,4.86453935445752e-09
2023,6.23151067411527e-08,1.6458144970238208e-07
2024,1.338057042658329e-05,3.369176615215838e-05
2025,4.303333374082285e-09,1.0872598506466602e-08
2026,1.3089170400053262e-06,3.423069454729557e-06
2027,3.081757458858192e-09,7.807935687196732e-09
2028,1.5011027199216187e-07,3.7918565003201366e-07
2029,4.863262643084454e-10,1.2288683888073137e-09
2030,1.8218009918928146e-06,4.618467941880226e-06
2031,3.964458225527778e-08,1.1165888659888879e-07
2032,4.121834859251976e-07,1.0501762852072715e-06
2033,2.9282901668921114e-09,7.4364254251122475e-09
2034,1.9886320369550956e-09,5.064376004156656e-09
2035,2.4650744162499906e-09,6.254929467104375e-09
2036,-3.2281402107328174e-06,-8.145892446860672e-06
2037,2.717574263897404e-10,6.936831526900277e-10
2038,5.256550315767526e-06,1.3249359366483985e-05
2039,4.13473592698574e-06,1.106788270920515e-05
2040,1.687920707045123e-07,4.276416206266731e-07
2041,3.71599501363562e-10,5.44952063251003e-10
2042,6.428740972896917e-13,-7.435537541233828e-14
2043,1.6582436503493227e-05,4.18693963305559e-05
2044,8.385299381916411e-08,2.140653727838071e-07
2045,-3.2292654359480365e-08,-7.555244001559914e-08
2046,6.417991298985726e-08,1.6353507765779795e-07
2047,5.028740095440298e-09,1.3260606247058603e-08
2048,0.0,0.0
2049,1.670832434319891e-08,4.1613067704020065e-08
2050,7.030892696491264e-12,2.1686015500677056e-11
2051,2.222797804279253e-09,5.875095797819086e-09
2052,2.455272641964257e-08,6.284146444522776e-08
2053,1.0402179416269065e-07,2.636421041097492e-07
2054,1.5623551444150507e-09,4.577214989694767e-09
2055,3.48271828261204e-08,9.484978375257924e-08
2056,6.4457459084223955e-09,1.6738735313992946e-08
2057,4.373143671546131e-08,1.1361009802203626e-07
2058,-2.4212464923039077e-09,4.4613776262849575e-09
2059,2.393492462579161e-08,6.070918805198744e-08
2060,1.0993833537213505e-08,2.8107667691074312e-08
2061,0.0,0.0
2062,4.965352582075867e-10,1.2544192886707607e-09
2063,7.666378295049072e-06,1.9369461361318825e-05
2064,6.816951438784599e-06,1.72262588404119e-05
2065,1.0685323788493407e-08,2.699703353937366e-08
2066,1.4530511571138048e-09,3.671940560252551e-09
2067,1.0204566194715881e-10,2.5782423969644696e-10
2068,1.4255982511676849e-06,3.6027056500315666e-06
2069,2.365932770942436e-11,5.978277770424257e-11
2070,4.5292732775426e-13,1.1445237196872071e-12
2071,0.0,0.0
2072,1.2137153767355357e-11,3.0667434302245057e-11
2073,0.0,0.0
2074,0.0,0.0
2075,5.55004498892231e-10,1.4272484186221847e-09
2076,6.907967763254419e-10,1.7575684396433644e-09
2077,0.0,0.0
2078,3.831952177279163e-09,9.68700174780679e-09
2079,6.473967079073191e-07,1.6312043722718954e-06
2080,9.940136107616127e-09,2.5247978337574752e-08
2081,1.490555237978697e-08,3.7874024361371996e-08
2082,3.408774542040192e-07,8.592139348620549e-07
2083,4.3858450022526086e-08,1.117199071450159e-07
2084,3.615260917285923e-09,9.197902640153188e-09
2085,8.10382547788322e-07,2.0677106305956843e-06
2086,1.8912189262919128e-06,4.757885680999607e-06
2087,2.06002478254959e-07,5.20408553769812e-07
2088,4.6829743194393814e-08,1.1926671792753042e-07
2089,9.498498812317848e-07,2.4240401610732077e-06
2090,7.371069355867803e-07,1.8576914937002584e-06
2091,1.0461214031092821e-06,2.666012604255229e-06
2092,2.6424714527092875e-07,6.861853741575032e-07
2093,1.1625594533979893e-06,2.9547780603170395e-06
2094,3.876514113508165e-07,9.8721645725891e-07
2095,1.4992507128044965e-07,3.8185414439067245e-07
2096,1.5769070712849498e-08,4.0081953338813036e-08
2097,3.31798437400721e-09,8.430998248513788e-09
2098,4.306620714487508e-09,1.0930857431958429e-08
2099,5.691148689948022e-09,1.4450624643359333e-08
2100,3.1892089638859033e-08,8.124098705593497e-08
2101,4.2833685176447035e-08,1.0919454309623688e-07
2102,2.3075742879882455e-08,5.991102388361469e-08
2103,3.69910579174757e-07,9.426677012816071e-07
2104,4.843822680413723e-10,1.2329411692917348e-09
2105,9.423047304153443e-10,2.4184072390198706e-09
2106,2.601472660899162e-10,6.590557750314474e-10
2107,4.379686142783612e-08,1.1082791467197238e-07
2108,1.257385261124e-08,3.214365168241784e-08
2109,3.061739532276988e-07,7.774238605052233e-07
2110,1.2443434991291724e-07,3.1364856801519635e-07
2111,5.497062375070527e-10,1.4201271551428363e-09
2112,5.544568266486749e-10,1.403792732162401e-09
2113,3.6734090112149715e-06,9.299614833667873e-06
2114,4.851477586331754e-14,1.2267288329592673e-13
2115,5.500795180468642e-15,1.3927946768133026e-14
2116,5.16380936232963e-13,1.3064855011180043e-12
2117,4.4850859026723814e-13,1.134098310373588e-12
2118,7.979603471042207e-16,2.0327673294628924e-15
2119,1.1496079378048307e-10,2.9068575986457294e-10
2120,2.135361620457843e-08,5.402637366205454e-08
2121,7.549842377940762e-13,1.90823701373688e-12
2122,8.02497415186565e-14,2.0521206467449816e-13
2123,1.0975424956995993e-09,2.797557492158376e-09
2124,2.3772655113134533e-07,5.996995972818695e-07
2125,1.6690172196831553e-10,4.3118086250615306e-10
2126,2.0553759716435138e-13,5.204158264326963e-13
2127,6.320467218756675e-11,1.597505179233849e-10
2128,4.120616475120187e-09,1.0451670736074447e-08
2129,4.074469150509685e-09,1.0360996529925614e-08
2130,0.0,0.0
2131,0.0,0.0
2132,0.0,0.0
2133,3.904439138714224e-07,9.86244573723525e-07
2134,1.8407020764425396e-07,4.650069074705243e-07
2135,3.680570679716766e-08,9.29707878967747e-08
2136,6.077107624150813e-08,1.5347577183274555e-07
2137,1.5730223240097985e-08,3.977874679549132e-08
2138,0.0,0.0
2139,9.31275419134181e-10,2.3538606692454776e-09
2140,2.760597717133351e-08,6.97315115830861e-08
2141,1.6895993991056456e-08,4.2675520584452896e-08
2142,3.991624879745358e-09,1.0081208357405558e-08
2143,2.1031772030255525e-10,5.313764195307158e-10
2144,4.6130765429808203e-14,1.1655458376225171e-13
2145,3.3013267500791695e-08,8.338714396813885e-08
2146,0.0,0.0
2147,2.051229071803391e-07,5.180937487166375e-07
2148,0.0,0.0
2149,1.756885103881359e-06,4.39990002149716e-06
2150,6.059021892724559e-09,1.5314888063585386e-08
2151,5.617159994831309e-05,0.00014179289209283888
2152,9.391209783643718e-09,2.363630718446075e-08
2153,4.3023707944666965e-07,1.0857247381936758e-06
2154,0.0,0.0
2155,2.0595109023746616e-13,5.195602946518608e-13
2156,1.353867677380549e-10,3.627220414728072e-10
2157,0.0,0.0
2158,0.0,0.0
2159,0.0,0.0
2160,0.0,0.0
2161,0.0,0.0
2162,6.41326719730273e-13,1.6180792963282896e-12
2163,9.016873827931704e-09,2.276556311335298e-08
2164,-5.369563747080975e-07,-1.352336580166593e-06
2165,-6.354074057890102e-08,-1.5824394923401998e-07
2166,6.017803993017878e-09,1.520088573306566e-08
2167,5.584763370279689e-09,1.4105863243457861e-08
2168,-1.8717472478196884e-14,-4.7272657500291306e-14
2169,4.569108773466724e-11,1.1546363089109945e-10
2170,1.59226504038088e-08,4.02059924963396e-08
2171,2.0597584298229777e-09,5.202677260967903e-09
2172,0.0,0.0
2173,6.848011119291187e-08,1.7316276649944485e-07
2174,4.0183620853349567e-07,1.014946612995118e-06
2175,5.657152375206352e-07,1.4291063817217946e-06
2176,4.6516976908606014e-11,1.1763799830077914e-10
2177,8.771046559559182e-10,2.2173235774971543e-09
2178,4.078806145116687e-09,1.456757215783e-08
2179,4.719140153611079e-09,1.206044523860328e-08
2180,3.131064266199246e-09,7.92784444638528e-09
2181,2.4881058104801926e-07,6.272783587919548e-07
2182,0.0,0.0
2183,1.46034133649664e-10,3.7685041343138435e-10
2184,7.388599144178443e-09,1.9034877346712163e-08
2185,2.0159007934853433e-07,5.215692562051118e-07
2186,5.655967863276601e-09,1.4345895971928258e-08
2187,1.284925517393276e-07,3.4289689781144263e-07
2188,1.7045405691489578e-05,4.290924194082618e-05
2189,2.0894683039387017e-08,5.271177564600294e-08
2190,9.049291130155325e-06,2.363587739691138e-05
2191,1.3743680692641647e-08,3.47883658214414e-08
2192,3.049556566402316e-07,7.702151262201368e-07
2193,5.268455250188709e-09,1.3309982736245728e-08
2194,2.1685420125722885e-06,5.490273512899875e-06
2195,1.4140681235585363e-07,4.2068476346321405e-07
2196,1.70403870055452e-06,4.323949684388936e-06
2197,1.2885534623637795e-07,3.2858750480227176e-07
2198,4.2635335121303795e-08,1.0797890735557303e-07
2199,6.398846488445998e-08,1.6194244986400007e-07
2200,-0.00022488662831112743,-0.0005666180612128227
2201,1.3644331529530973e-07,3.444192958068015e-07
2202,2.194762115739286e-05,5.535667291097343e-05
2203,1.955928882956505e-05,5.240235313773155e-05
2204,3.635192704387009e-06,9.118390790652483e-06
2205,3.735729464096949e-09,8.553759776987135e-09
2206,-1.46086236014753e-11,-2.742431180990934e-11
2207,3.252586931863334e-05,8.21235455784481e-05
2208,2.742312435875647e-07,7.120916894054972e-07
2209,2.1167785627767443e-08,8.696439309278504e-08
2210,1.5419811694300735e-08,4.060914566071005e-08
2211,4.312704864423722e-08,1.1293006342020817e-07
2212,1.0152065005968325e-08,2.7804348050267435e-08
2213,4.039193724747747e-08,1.0190961172338575e-07
2214,-6.802482610623883e-11,-7.584144250927238e-11
2215,5.314418414491229e-08,1.3642556843115017e-07
2216,1.1528026015730576e-07,2.924565701978281e-07
2217,3.968910230323672e-07,1.0029970263130962e-06
2218,4.7175525221973655e-08,1.2143046804703772e-07
2219,1.8764369911514222e-07,4.906508130952716e-07
2220,1.418046368053183e-08,3.6803217517444865e-08
2221,2.516337011475116e-07,6.452298888470978e-07
2222,1.5964608173817396e-08,1.0163397574797273e-07
2223,1.4726741646882146e-08,3.748148219892755e-08
2224,5.725577007979155e-08,1.4637905661948025e-07
2225,2.6805377920391034e-07,6.750050826522056e-07
2226,2.3406490101478996e-08,5.9206388308666646e-08
2227,0.010548580292403697,0.026627326642215253
2228,0.0001762171393185854,0.0004446615563072264
2229,3.5346540219507004e-08,8.917000052224466e-08
2230,5.3703950945873665e-09,1.3549290891660348e-08
2231,1.0137524757283245e-08,2.557604474122854e-08
2232,2.3679897208698095e-05,5.974040909670293e-05
2233,7.377505885415302e-10,1.8613131921796366e-09
2234,7.756588355363193e-10,1.956846729086692e-09
2235,0.0,0.0
2236,0.0,0.0
2237,0.0,0.0
2238,0.0,0.0
2239,1.3630418761749752e-09,3.965347677876707e-09
2240,1.6461016231914983e-08,4.191304778214544e-08
2241,0.0,0.0
2242,2.8461181449529247e-08,7.189505414862652e-08
2243,9.29547244310379e-06,2.345238769799471e-05
2244,3.965868591330945e-08,1.0082117712590844e-07
2245,1.6507751354947686e-07,4.174441178329289e-07
2246,1.6124649189805496e-08,4.0680499965674246e-08
2247,5.21210856270045e-07,1.322220364585519e-06
2248,2.0132673904299737e-08,5.12144870008342e-08
2249,4.087987450882793e-06,1.0381250430829824e-05
2250,4.0467456327751276e-06,1.0213373039849103e-05
2251,4.5181957585737106e-07,1.1428785598836838e-06
2252,3.031812054105103e-07,7.717588974628598e-07
2253,1.034044062718749e-06,2.6570585733279588e-06
2254,1.3771910034120083e-06,3.4714012308977545e-06
2255,4.9846492260694504e-05,0.00012622081512212753
2256,1.6815015595639126e-06,4.3071096502244475e-06
2257,4.7054364010691646e-06,1.1932598378509284e-05
2258,3.985144413309171e-08,1.0249276881222612e-07
2259,4.90441401489079e-07,1.249853233806789e-06
2260,8.60988050699234e-08,2.1846729679964482e-07
2261,6.245538766961544e-08,1.581268453737721e-07
2262,2.1917963633313776e-08,5.551939457654953e-08
2263,4.391502414364368e-08,1.1161701020319015e-07
2264,4.908906866330654e-07,1.2439804051537067e-06
2265,1.4994396478869023e-07,3.8174784777220337e-07
2266,1.6763188759796322e-08,4.393664561212063e-08
2267,1.6537018418312071e-06,4.211501201614737e-06
2268,2.599749052897096e-07,6.576815703883767e-07
2269,1.7608033493161202e-08,4.4535188935697076e-08
2270,3.012707456946373e-10,7.597338408231735e-10
2271,8.723180420929566e-09,2.204453219746938e-08
2272,4.0890664749895225e-09,1.0502444696612656e-08
2273,6.016478169709444e-06,1.5240074634552002e-05
2274,8.918571237882133e-08,2.242710721620824e-07
2275,5.977954788249917e-11,1.5460425220226173e-10
2276,8.458411153696943e-09,2.132684398384299e-08
2277,1.0976118044927716e-05,2.775417002476752e-05
2278,9.498716107003702e-13,2.4004690928336457e-12
2279,5.122271085067354e-13,1.2915211538011562e-12
2280,2.686834875476052e-12,6.7930328810916765e-12
2281,2.7140010701032226e-12,6.85896222307747e-12
2282,8.640512372259934e-14,2.1898495616845539e-13
